term,department,course,section,class_number,mode_of_instruction,course_title,satisfies,units,class_type,days,times,instructor,location,dates,open_seats,notes
,GEOL,4L,03,20217,In Person,Earth Systems Lab,GE: B3,1,LAB,M,05:30PM-08:15PM,Raymond Hess / Nathaniel Bogie,DH216,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,4L,04,20218,In Person,Earth Systems Lab,GE: B3,1,LAB,W,09:00AM-11:45AM,Suzy Brookshire / Nathaniel Bogie,DH216,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,4L,05,21024,In Person,Earth Systems Lab,GE: B3,1,LAB,W,01:30PM-04:15PM,Raymond Hess / Nathaniel Bogie,DH216,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,4L,06,21341,In Person,Earth Systems Lab,GE: B3,1,LAB,W,05:30PM-08:15PM,Derek Mena Godoy / Nathaniel Bogie,DH216,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,4L,07,26772,In Person,Earth Systems Lab,GE: B3,1,LAB,R,05:30PM-08:15PM,Derek Mena Godoy / Nathaniel Bogie,DH216,01/24/24-05/13/24,1,
,GEOL,7,01,24030,In Person,"Earth, Time and Life",GE: B1+B3,4,LEC,TR,10:30AM-11:45AM,Joseph Petsche,DH135,01/24/24-05/13/24,0,
,GEOL,7,02,24031,In Person,"Earth, Time and Life",GE: B1+B3,4,LEC,TR,01:30PM-02:45PM,Joseph Petsche,DH351,01/24/24-05/13/24,0,
,GEOL,7,03,20739,In Person,"Earth, Time and Life",,0,LAB,M,08:30AM-11:15AM,Michele Dodge / Carlie Pietsch,DH311,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,7,04,20740,In Person,"Earth, Time and Life",,0,LAB,M,11:30AM-02:15PM,Michele Dodge / Carlie Pietsch,DH311,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,7,05,20741,In Person,"Earth, Time and Life",,0,LAB,M,02:30PM-05:15PM,Madeline Doyle / Carlie Pietsch,DH311,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,7,06,20823,In Person,"Earth, Time and Life",,0,LAB,M,05:30PM-08:15PM,Madeline Doyle / Carlie Pietsch,DH311,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,GEOL,7,07,21756,In Person,"Earth, Time and Life",,0,LAB,W,08:30AM-11:15AM,Ellie Murdoch / Carlie Pietsch,DH311,01/24/24-05/13/24,1,FB - Additional fees and/or materials required. Contact department office.
,GEOL,7,08,21475,In Person,"Earth, Time and Life",,0,LAB,W,02:30PM-05:15PM,Ellie Murdoch / Carlie Pietsch,DH311,01/24/24-05/13/24,0,FB - Additional fees and/or materials required. Contact department office.
,GEOL,8,01,21458,In Person,The Age of the Dinosaurs,GE: B2,3,LEC,MW,03:00PM-04:15PM,Bradley Buerer,DH135,01/24/24-05/13/24,0,
,GEOL,8,02,21511,In Person,The Age of the Dinosaurs,GE: B2,3,LEC,MW,04:30PM-05:45PM,Bradley Buerer,DH135,01/24/24-05/13/24,0,
,GEOL,8,03,22435,In Person,The Age of the Dinosaurs,GE: B2,3,LEC,TR,12:00PM-01:15PM,Bradley Buerer,DH250,01/24/24-05/13/24,0,
,GEOL,9,01,28811,In Person,Earth Disasters,GE: B1+B3,4,LEC,MW,09:00AM-10:15AM,Elizabeth Madden,DH250,01/24/24-05/13/24,0,
,GEOL,9,02,21269,In Person,Earth Disasters,,0,LAB,T,09:00AM-11:45AM,Alan Meyer / Elizabeth Madden,DH216,01/24/24-05/13/24,0,
,GEOL,9,03,21845,In Person,Earth Disasters,,0,LAB,T,01:30PM-04:15PM,Michae Musick / Elizabeth Madden,DH216,01/24/24-05/13/24,0,
,GEOL,9,04,22682,In Person,Earth Disasters,,0,LAB,R,09:00AM-11:45AM,Alan Meyer / Elizabeth Madden,DH216,01/24/24-05/13/24,0,
,GEOL,28,01,21900,In Person,Geology Outdoors,,1,LAB,TBA,TBA,Leanne Teruya,,01/24/24-05/13/24,5,
,GEOL,103,01,21270,In Person,Earth Systems and the Environment,GE: R,3,LEC,M,06:00PM-08:45PM,Gerald Schwartz,DH306,01/24/24-05/13/24,18,
,GEOL,107,01,21069,In Person,Prehistoric Life,GE: R,3,LEC,T,04:30PM-07:15PM,Joseph Petsche,DH306,01/24/24-05/13/24,0,
,GEOL,107,02,21476,In Person,Prehistoric Life,GE: R,3,LEC,MW,12:00PM-01:15PM,Bradley Buerer,DH208,01/24/24-05/13/24,0,
,GEOL,107,80,20129,Fully Online,Prehistoric Life,GE: R,3,LEC,MW,09:00AM-10:15AM,Joseph Petsche,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,107,81,20607,Fully Online,Prehistoric Life,GE: R,3,LEC,MW,10:30AM-11:45AM,Joseph Petsche,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,111,80,28233,Fully Online,Geology and the Environment,GE: R,3,LEC,TBA,TBA,Joao Santos,ONLINE,01/24/24-05/13/24,11,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,111,81,28234,Fully Online,Geology and the Environment,GE: R,3,LEC,TBA,TBA,Joao Santos,ONLINE,01/24/24-05/13/24,15,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,112,80,24355,Fully Online,"Hazards, Risks of Earthquakes and Volcanoes",GE: R,3,LEC,TBA,TBA,Siri Veland,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,112,81,26654,Fully Online,"Hazards, Risks of Earthquakes and Volcanoes",GE: R,3,LEC,TBA,TBA,Siri Veland,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GEOL,122,01,22776,In Person,Petrology,,4,LEC,MW,01:30PM-02:45PM,Jonathan Miller / Carlie Pietsch,DH316,01/24/24-05/13/24,6,IM -  Required field trips (may include weekends).
,GEOL,122,02,22777,In Person,Petrology,,0,LAB,M,03:00PM-05:45PM,Jonathan Miller / Carlie Pietsch,DH316,01/24/24-05/13/24,6,IM -  Required field trips (may include weekends).
,GEOL,129A,01,23246,In Person,Spring Field Geology,,2,LAB,TBA,TBA,Kimberly Blisniuk,,01/24/24-05/13/24,13,FB - Additional fees and/or materials required. Contact department office.  IM -  Required field trips (may include weekends).  RC - Requires department release of permission number.
,GEOL,137,03,30411,In Person,Introduction to GPS/GIS for Geologic Applications,,4,LEC,MW,09:00AM-10:15AM,Ryan Portner / Siri Veland,DH210,01/24/24-05/13/24,6,RC - Requires department release of permission number.
,GEOL,137,04,30412,In Person,Introduction to GPS/GIS for Geologic Applications,,0,LAB,MW,10:30AM-11:50AM,Ryan Portner / Siri Veland,DH210,01/24/24-05/13/24,6,RC - Requires department release of permission number.
,GEOL,138,01,28300,In Person,Hydrogeology,,4,LEC,TR,01:30PM-02:45PM,Nathaniel Bogie,DH221,01/24/24-05/13/24,2,
,GEOL,138,02,28301,In Person,Hydrogeology,,0,LAB,T,03:00PM-05:45PM,Nathaniel Bogie,DH221,01/24/24-05/13/24,2,
,GEOL,142,01,28310,In Person,Paleontology,,4,LEC,MW,09:00AM-10:10AM,Carlie Pietsch,DH218,01/24/24-05/13/24,4,
,GEOL,142,02,28315,In Person,Paleontology,,0,LAB,MW,10:25AM-11:50AM,Carlie Pietsch,DH218,01/24/24-05/13/24,4,
,GEOL,150,01,28964,In Person,Field Studies in Natural History,GE: B3,1,ACT,TBA,TBA,Rodney Myatt,,01/24/24-05/13/24,4,IM -  Required field trips (may include weekends).  RL - Open to non majors.
,GEOL,150,03,28966,In Person,Field Studies in Natural History,GE: B3,1,ACT,TBA,TBA,Rodney Myatt,,01/24/24-05/13/24,8,IM -  Required field trips (may include weekends).  RL - Open to non majors.
,GEOL,234,01,28810,In Person,Advanced Geomorphology,GWAR,4,SEM,TR,09:00AM-10:15AM,Emmanuel Gabet,DH218,01/24/24-05/13/24,7,
,GEOL,234,02,28318,In Person,Advanced Geomorphology,,0,LAB,R,10:30AM-01:15PM,Emmanuel Gabet,DH210,01/24/24-05/13/24,7,
,GEOL,298,14,26761,In Person,Research,,1,SUP,TBA,TBA,Staff,,01/24/24-05/13/24,5,RO - Not available to Open University students.
,GERM,1A,02,28186,In Person,Elementary German,GE: C2,4,SEM,TR,10:30AM-12:10PM,Larissa Chiriaeva,HB405,01/24/24-05/13/24,0,
,GERM,1B,01,28187,In Person,Elementary German,GE: C2,4,SEM,TR,12:30PM-02:10PM,Larissa Chiriaeva,HB405,01/24/24-05/13/24,11,
,GERO,99,01,29157,In Person,"Death, Dying and Religions",GE: E,3,LEC,TR,09:00AM-10:15AM,Todd Perreira,SH240,01/24/24-05/13/24,25,
,GERO,99,80,29158,Fully Online,"Death, Dying and Religions",GE: E,3,LEC,MW,01:30PM-02:45PM,Todd Perreira,ONLINE,01/24/24-05/13/24,21,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,107,80,28514,Fully Online,Aging and Society,GE: S,3,LEC,M,06:00PM-08:45PM,Tabitha Brookins,ONLINE,01/24/24-05/13/24,24,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,111,80,29205,Fully Online,Medical Ethics,,3,LEC,TBA,TBA,Janet Giddings,ONLINE,01/24/24-05/13/24,32,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,114,80,29145,Fully Online,Psychology of Aging,,3,LEC,TBA,TBA,Alen Yaghoubi,ONLINE,01/24/24-05/13/24,38,IC - See course description for requirements.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,114,81,30151,Fully Online,Psychology of Aging,,3,LEC,TBA,TBA,Desia Bacon,ONLINE,01/24/24-05/13/24,38,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,116,01,29104,In Person,Aging and Nutrition,,3,LEC,R,03:00PM-05:45PM,Caroline Haas,CCB102,01/24/24-05/13/24,34,
,GERO,166,80,29180,Fully Online,Medical Sociology,,3,LEC,TBA,TBA,Morgan Sanchez,ONLINE,01/24/24-05/13/24,35,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GERO,268,01,29010,In Person,Lifespan Development,,3,LEC,M,07:00PM-09:45PM,Marion Beach,SH346,01/24/24-05/13/24,30,
,GLST,1B,80,28427,Fully Online,Introduction to Global Studies,GE: B2,3,LEC,TBA,TBA,Mary Poffenroth,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GLST,1B,81,28428,Fully Online,Introduction to Global Studies,GE: B2,3,LEC,TBA,TBA,Mary Poffenroth,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GLST,143,01,27368,In Person,"Gender, Power, Intnl Dev",GE: V,3,LEC,MW,10:30AM-11:45AM,Jesi Faust,DMH164,01/24/24-05/13/24,9,
,GLST,179,01,27369,In Person,Capstone Seminar in Global Studies,,3,LEC,T,03:00PM-05:45PM,Bernadette White,DMH164,01/24/24-05/13/24,10,IC - See course description for requirements.
,GLST,189,82,27903,Fully Online,Global Experience,,2,SUP,TBA,TBA,Katherine Cushing,ONLINE,01/24/24-05/13/24,2,RC - Requires department release of permission number.  RO - Not available to Open University students.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,GLST,189,83,27904,Fully Online,Global Experience,,3,SUP,TBA,TBA,Katherine Cushing,ONLINE,01/24/24-05/13/24,5,RC - Requires department release of permission number.  RO - Not available to Open University students.  FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HA,157SL,01,29258,In Person,Community Action/Community Service,GE: S,3,LEC,M,03:00PM-05:45PM,David Ramos,WSQ207,01/24/24-05/13/24,24,
,HA,157SL,03,29260,In Person,Community Action/Community Service,GE: S,3,LEC,W,03:00PM-05:45PM,Lucas Hatton,WSQ207,01/24/24-05/13/24,25,
,HA,187,01,23992,In Person,Creative Team Practicum,,3,ACT,MW,09:00AM-11:50AM,Jesus Aguilar,DH410,01/24/24-05/13/24,6,
,HA,187,02,23993,In Person,Creative Team Practicum,,3,ACT,M  TBA,M  08:00AM-10:45AM   TBA  TBA,Christine Guzzetta / Christine Guzzetta,WSQ117,01/24/24-05/13/24,1,
,HA,187,03,23994,In Person,Creative Team Practicum,,3,ACT,M  W,M  12:00PM-02:45PM   W  12:00PM-02:45PM,Philip Krayna,WSQ117  WSQ117,01/24/24-05/13/24,2,
,HA,187,04,25899,In Person,Creative Team Practicum,,3,ACT,TR  TBA,TR  10:30AM-11:45AM   TBA  TBA,Jody Ulate,WSQ117,01/24/24-05/13/24,4,
,HIST,1B,01,25193,In Person,World History from 1500,GE: D,3,LEC,MW,01:30PM-02:45PM,Allison Katsev,DMH163,01/24/24-05/13/24,1,
,HIST,10A,01,27000,In Person,Western Civilization,GE: D,3,LEC,MW,10:30AM-11:45AM,Allison Katsev,DMH163,01/24/24-05/13/24,6,
,HIST,15,01,23620,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,MW,10:30AM-11:45AM,Raymand Buyco,WSQ207,01/24/24-05/13/24,0,
,HIST,15,02,23621,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,TR,01:30PM-02:45PM,Robert Cirivilleri,WSQ207,01/24/24-05/13/24,0,
,HIST,15,03,23622,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,TR,12:00PM-01:15PM,Ari Cushner,WSQ109,01/24/24-05/13/24,0,
,HIST,15,04,23623,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,MW,12:00PM-01:15PM,Raymand Buyco,DMH150,01/24/24-05/13/24,0,
,HIST,15,06,23625,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,TR,09:00AM-10:15AM,Robert Cirivilleri,DMH150,01/24/24-05/13/24,1,
,HIST,15,07,23626,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,TR,03:00PM-04:15PM,Robert Cirivilleri,DMH150,01/24/24-05/13/24,0,
,HIST,15,08,23627,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,MW,01:30PM-02:45PM,Caitlin Jeffrey,DMH150,01/24/24-05/13/24,0,
,HIST,15,09,23628,In Person,Essentials of U.S. History,GE: D+US1,3,LEC,MW,03:00PM-04:15PM,Caitlin Jeffrey,DMH150,01/24/24-05/13/24,0,
,HIST,15,80,23630,Fully Online,Essentials of U.S. History,GE: D+US1,3,LEC,TBA,TBA,Leslie Corona,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,15,81,23631,Fully Online,Essentials of U.S. History,GE: D+US1,3,LEC,TBA,TBA,Usiel Meraz Cerna,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,15,83,30444,Fully Online,Essentials of U.S. History,GE: D+US1,3,LEC,TBA,TBA,Robert Cirivilleri,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,20A,80,23633,Fully Online,History of the American People,AI: US1,3,LEC,TBA,TBA,Laura Guardino,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,20B,80,23634,Fully Online,History of the American People,AI: US1,3,LEC,TBA,TBA,Laura Guardino,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,50,01,23635,In Person,Historical Process: Understanding Historical Reasoning,GE: A3,3,SEM,W,06:00PM-08:45PM,Eric Narveson,DMH167,01/24/24-05/13/24,0,
,HIST,99,01,23984,Hybrid,History Fundamentals,,3,SEM,T  TBA,T  10:30AM-11:45AM   TBA  TBA,Katherine Chilton,DMH163,01/24/24-05/13/24,6,HYBRID - 2 Meeting Patterns: (1) designated In Person with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus.
,HIST,100W,01,23636,In Person,History Writers' Workshop,WID,3,SEM,MW,03:00PM-04:15PM,Allison Katsev,DMH163,01/24/24-05/13/24,0,
,HIST,102,01,23638,In Person,Historiography,,4,LEC,TR  TBA,TR  03:00PM-04:15PM   TBA  TBA,Mary Pickering,DMH163,01/24/24-05/13/24,8,
,HIST,112,01,27009,In Person,Ancient West to 500 BCE,,4,LEC,MW  TBA,MW  10:30AM-11:45AM   TBA  TBA,Jonathan Roth / Jonathan Roth,DMH354,01/24/24-05/13/24,13,
,HIST,113A,01,29009,In Person,Economic History of the United States,,4,SEM,MW  TBA,MW  12:00PM-01:15PM   TBA  TBA,Paul-Vincent Lombardi,DMH166,01/24/24-05/13/24,37,IC - See course description for requirements.
,HIST,113B,01,29008,In Person,Economic History of Europe,,4,SEM,MW  TBA,MW  10:30AM-11:45AM   TBA  TBA,Mark Brady,HGH122,01/24/24-05/13/24,36,IC - See course description for requirements.
,HIST,126,01,27010,In Person,Advanced Topics in Medieval History,,4,LEC,MW  TBA,MW  01:30PM-02:45PM   TBA  TBA,Katharine Olson / Katharine Olson,DMH167,01/24/24-05/13/24,0,Course Topic: Witchcraft & Magic
,HIST,131,01,27011,In Person,Military History from 1500,,4,LEC,MW  TBA,MW  12:00PM-01:15PM   TBA  TBA,Jonathan Roth / Jonathan Roth,DMH354,01/24/24-05/13/24,11,
,HIST,136,01,27012,In Person,World Jewish History,GE: V,3,LEC,TR,01:30PM-02:45PM,Gregory Tomlinson,DMH163,01/24/24-05/13/24,27,
,HIST,145,01,27013,In Person,Europe and the World Since 1945,,4,LEC,MW  TBA,MW  09:00AM-10:15AM   TBA  TBA,Allison Katsev / Allison Katsev,DMH354,01/24/24-05/13/24,5,
,HIST,146,01,23654,In Person,Advanced Topics in European History,,4,LEC,TR  TBA,TR  12:00PM-01:15PM   TBA  TBA,Mary Pickering,DMH354,01/24/24-05/13/24,6,Course Topic: The City
,HIST,170S,80,23671,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3,LEC,TBA,TBA,Katherine Chilton,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,170S,81,23672,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3,LEC,TBA,TBA,Katherine Chilton,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,170S,82,26676,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3,LEC,TBA,TBA,Victor Rodriguez,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,170S,83,27007,Fully Online,Topics in American History: American Identities and Institutions,GE: S+US1,3,LEC,TBA,TBA,Victor Rodriguez,ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,176,01,23679,In Person,The Civil War and Reconstruction,,4,LEC,TR  TBA,TR  12:00PM-01:15PM   TBA  TBA,Libra Hilde,DMH167,01/24/24-05/13/24,2,
,HIST,181,01,27014,In Person,Advanced Topics in American History,,4,LEC,TR  TBA,TR  09:00AM-10:15AM   TBA  TBA,Katherine Chilton / Katherine Chilton,DMH163,01/24/24-05/13/24,9,
,HIST,210C,01,27017,In Person,Advanced Colloquium United States History,,4,SEM,T  TBA,T  06:00PM-08:45PM   TBA  TBA,Alberto Garcia / Alberto Garcia,DMH167,01/24/24-05/13/24,4,
,HIST,220,80,25316,Fully Online,Advanced Colloquium in World History,,4,SEM,W  TBA,W  06:00PM-08:45PM   TBA  TBA,Mary Pickering / Mary Pickering,ONLINE  ONLINE,01/24/24-05/13/24,0,FULLY ONLINE - 2 meeting patterns: (1) designated online with day/time meetings; and (2) NO designated online day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
,HIST,299,01,30510,Fully Online,Master's Thesis,,2,SUP,TBA,TBA,Katharine Olson,ONLINE,01/24/24-05/13/24,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/ecampus
